Unnamed: 0,ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,User,EDUCATION_TYPE
192,5009074,F,Y,Y,1,Married,House / apartment,1,0,1,1,3.0,22,49,2.0,0,450000.0,State servant,5009074,Higher education
193,5009075,F,Y,Y,1,Married,House / apartment,1,0,1,1,3.0,28,49,2.0,0,450000.0,State servant,5009075,Higher education
194,5009078,M,N,Y,1,Married,With parents,1,0,0,0,3.0,30,39,4.0,0,180000.0,Working,5009078,Secondary / secondary special
195,5009079,F,N,Y,0,Civil marriage,House / apartment,1,0,0,1,2.0,43,28,9.0,0,112500.0,Working,5009079,Higher education
196,5009080,F,N,Y,0,Civil marriage,House / apartment,1,0,0,1,2.0,15,28,9.0,0,112500.0,Working,5009080,Higher education
197,5009081,F,N,Y,0,Civil marriage,House / apartment,1,0,0,1,2.0,19,28,9.0,0,112500.0,Working,5009081,Higher education
198,5009083,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,51,56,16.0,0,90000.0,Working,5009083,Secondary / secondary special
199,5009084,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,2,56,16.0,0,90000.0,Working,5009084,Secondary / secondary special
200,5009088,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,46,40,8.0,0,202500.0,Commercial associate,5009088,Higher education
201,5009089,M,Y,N,2,Married,House / apartment,1,0,0,0,4.0,39,40,8.0,0,202500.0,Commercial associate,5009089,Higher education
202,5009090,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,13,35,11.0,0,247500.0,Working,5009090,Secondary / secondary special
203,5009092,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,3,33,3.0,0,765000.0,Working,5009092,Higher education
204,5009094,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,3,33,3.0,0,765000.0,Working,5009094,Higher education
205,5009095,M,Y,Y,1,Married,House / apartment,1,1,0,0,3.0,3,33,3.0,0,765000.0,Working,5009095,Higher education
206,5009096,F,N,Y,1,Married,House / apartment,1,0,0,1,3.0,24,37,12.0,0,270000.0,Commercial associate,5009096,Secondary / secondary special
207,5009097,F,N,Y,1,Married,House / apartment,1,0,0,1,3.0,33,37,12.0,0,270000.0,Commercial associate,5009097,Secondary / secondary special
208,5009098,F,N,Y,1,Married,House / apartment,1,0,0,1,3.0,17,37,12.0,0,270000.0,Commercial associate,5009098,Secondary / secondary special
209,5009099,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,56,36,2.0,0,315000.0,Working,5009099,Higher education
210,5009100,F,N,Y,0,Separated,House / apartment,1,0,0,0,1.0,27,36,2.0,0,315000.0,Working,5009100,Higher education
211,5009103,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,38,35,11.0,0,157500.0,Working,5009103,Secondary / secondary special
212,5009104,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,27,35,11.0,0,157500.0,Working,5009104,Secondary / secondary special
213,5009105,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,30,35,11.0,0,157500.0,Working,5009105,Secondary / secondary special
214,5009106,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,60,35,11.0,0,157500.0,Working,5009106,Secondary / secondary special
215,5112876,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,25,35,11.0,0,157500.0,Working,5112876,Secondary / secondary special
216,5009108,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,7,42,8.0,0,360000.0,Commercial associate,5009108,Secondary / secondary special
217,5009109,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,20,42,8.0,0,360000.0,,5009109,Secondary / secondary special
218,5009110,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,3,24,1.0,0,112500.0,Commercial associate,5009110,Higher education
219,5009141,F,N,N,0,Civil marriage,House / apartment,1,1,1,0,2.0,33,26,4.0,0,135000.0,Working,5009141,Secondary / secondary special
220,5009142,F,N,N,0,Civil marriage,House / apartment,1,1,1,0,2.0,11,26,4.0,0,135000.0,Working,5009142,Secondary / secondary special
221,5009145,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,36,43,10.0,0,315000.0,Working,5009145,Higher education
222,5009146,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,36,43,10.0,0,315000.0,Working,5009146,Higher education
223,5009147,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,12,43,10.0,0,315000.0,Working,5009147,Higher education
224,5009149,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,7,43,10.0,0,315000.0,Working,5009149,Higher education
225,5009150,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,17,43,10.0,0,315000.0,Working,5009150,Higher education
226,5009151,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,29,54,8.0,0,180000.0,Working,5009151,Secondary / secondary special
227,5009152,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,47,54,8.0,0,180000.0,Working,5009152,Secondary / secondary special
228,5009153,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,53,54,8.0,0,180000.0,Working,5009153,Secondary / secondary special
229,5009154,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,28,54,8.0,0,180000.0,Working,5009154,Secondary / secondary special
230,5009155,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,54,8.0,0,180000.0,Working,5009155,Secondary / secondary special
231,5009156,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,17,54,8.0,0,180000.0,Working,5009156,Secondary / secondary special
232,5009157,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,55,54,8.0,0,180000.0,Working,5009157,Secondary / secondary special
233,5009158,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,43,54,8.0,0,180000.0,Working,5009158,Secondary / secondary special
234,5009159,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,14,54,8.0,0,180000.0,Working,5009159,Secondary / secondary special
235,5009160,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,21,54,8.0,0,180000.0,Working,5009160,Secondary / secondary special
236,5009161,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,23,54,8.0,0,180000.0,Working,5009161,Secondary / secondary special
237,5009162,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,56,54,8.0,0,180000.0,Working,5009162,Secondary / secondary special
238,5009163,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,12,35,9.0,0,157500.0,Working,5009163,Secondary / secondary special
239,5009164,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,29,35,9.0,0,157500.0,Working,5009164,Secondary / secondary special
240,5009165,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,41,35,9.0,0,157500.0,Working,5009165,Secondary / secondary special
241,5009166,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,16,35,9.0,0,157500.0,Working,5009166,Secondary / secondary special
242,5009168,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,38,35,9.0,0,157500.0,Working,5009168,Secondary / secondary special
243,5009177,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,49,50,3.0,0,229500.0,Working,5009177,Incomplete higher
244,5009178,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,34,50,3.0,0,229500.0,Working,5009178,Incomplete higher
245,5009179,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,51,50,3.0,0,229500.0,Working,5009179,Incomplete higher
246,5009180,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,38,50,3.0,0,229500.0,Working,5009180,Incomplete higher
247,5009181,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,12,50,3.0,0,229500.0,Working,5009181,Incomplete higher
248,5009182,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,34,50,3.0,0,229500.0,Working,5009182,Incomplete higher
249,5009183,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,31,50,3.0,0,229500.0,Working,5009183,Incomplete higher
250,5009186,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,3,48,16.0,0,270000.0,Working,5009186,Higher education
251,5009187,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,5,48,16.0,0,270000.0,Working,5009187,Higher education
252,5009188,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,16,48,16.0,0,270000.0,Working,5009188,Higher education
253,5009189,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,16,48,16.0,0,270000.0,Working,5009189,Higher education
254,5009190,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,48,16.0,0,270000.0,Working,5009190,Higher education
255,5009191,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,28,48,16.0,0,270000.0,Working,5009191,Higher education
256,5009192,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,33,48,16.0,0,270000.0,Working,5009192,Higher education
257,5009193,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,36,48,16.0,0,270000.0,Working,5009193,Higher education
258,5009195,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,5009195,Secondary / secondary special
259,5009196,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,5009196,Secondary / secondary special
260,5009198,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,48,57,24.0,0,292500.0,State servant,5009198,Secondary / secondary special
261,5009201,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,1,57,24.0,0,292500.0,State servant,5009201,Secondary / secondary special
262,5009202,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,57,24.0,0,292500.0,State servant,5009202,Secondary / secondary special
263,5009203,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,5009203,Secondary / secondary special
264,5009204,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,2,57,24.0,0,292500.0,State servant,5009204,Secondary / secondary special
265,5009205,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,5,57,24.0,0,292500.0,State servant,5009205,Secondary / secondary special
266,5009206,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,5009206,Secondary / secondary special
267,5009207,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,57,24.0,0,292500.0,State servant,5009207,Secondary / secondary special
268,5009208,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,41,57,24.0,0,292500.0,,5009208,Secondary / secondary special
269,5009209,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,45,57,24.0,0,292500.0,State servant,5009209,Secondary / secondary special
270,5009210,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,59,57,24.0,0,292500.0,State servant,5009210,Secondary / secondary special
271,5009213,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,34,2.0,0,270000.0,Working,5009213,Higher education
272,5009215,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,57,34,2.0,0,270000.0,Working,5009215,Higher education
273,5009216,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,34,2.0,0,270000.0,Working,5009216,Higher education
274,5009217,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,34,2.0,0,270000.0,Working,5009217,Higher education
275,5009220,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,27,40,2.0,0,225000.0,Working,5009220,Secondary / secondary special
276,5009222,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,59,40,2.0,0,225000.0,Working,5009222,Secondary / secondary special
277,5009223,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,5009223,Secondary / secondary special
278,5009224,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,5009224,Secondary / secondary special
279,5009225,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,39,40,2.0,0,225000.0,Working,5009225,Secondary / secondary special
280,5009226,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,47,40,2.0,0,225000.0,Working,5009226,Secondary / secondary special
281,5009227,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,20,40,2.0,0,225000.0,Working,5009227,Secondary / secondary special
282,5009232,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,35,40,2.0,0,225000.0,Working,5009232,Secondary / secondary special
283,5009233,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,5009233,Secondary / secondary special
284,5009234,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,13,40,2.0,0,225000.0,Working,5009234,Secondary / secondary special
285,5009236,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,30,40,2.0,0,225000.0,Working,5009236,Secondary / secondary special
286,5009238,M,Y,N,0,Married,With parents,1,0,1,0,2.0,24,29,3.0,0,157500.0,Working,5009238,Incomplete higher
287,5009239,M,Y,N,0,Married,With parents,1,0,1,0,2.0,14,29,3.0,0,157500.0,Working,5009239,Incomplete higher
288,5009240,M,Y,N,0,Married,With parents,1,0,1,0,2.0,42,29,3.0,0,157500.0,Working,5009240,Incomplete higher
289,5009241,M,Y,N,0,Married,With parents,1,0,1,0,2.0,10,29,3.0,0,157500.0,Working,5009241,Incomplete higher
290,5009242,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,34,52,14.0,0,74250.0,Working,5009242,Higher education
291,5009243,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,7,52,14.0,0,74250.0,Working,5009243,Higher education
292,5009244,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,8,52,14.0,0,74250.0,Working,5009244,Higher education
293,5009249,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,26,27,3.0,0,135000.0,Working,5009249,Secondary / secondary special
294,5009250,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,9,27,3.0,0,135000.0,Working,5009250,Secondary / secondary special
295,5009251,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,26,27,3.0,0,135000.0,Working,5009251,Secondary / secondary special
296,5009252,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,12,27,3.0,0,135000.0,Working,5009252,Secondary / secondary special
297,5009253,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,22,27,3.0,0,135000.0,Working,5009253,Secondary / secondary special
298,5009255,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,6,44,25.0,0,144000.0,Working,5009255,Secondary / secondary special
299,5009257,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,17,44,25.0,0,144000.0,Working,5009257,Secondary / secondary special
300,5009258,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,38,44,25.0,0,144000.0,Working,5009258,Secondary / secondary special
301,5009260,F,N,N,0,Married,With parents,1,0,1,0,2.0,19,40,4.0,0,202500.0,State servant,5009260,Higher education
302,5009261,F,N,N,0,Married,With parents,1,0,1,0,2.0,23,40,4.0,0,202500.0,State servant,5009261,Higher education
303,5009262,F,N,N,0,Married,With parents,1,0,1,0,2.0,8,40,4.0,0,202500.0,State servant,5009262,Higher education
304,5009263,F,N,N,0,Married,With parents,1,0,1,0,2.0,16,40,4.0,0,202500.0,State servant,5009263,Higher education
305,5009265,M,Y,N,0,Married,With parents,1,1,1,0,2.0,47,28,5.0,0,337500.0,State servant,5009265,Higher education
306,5009266,M,Y,N,0,Married,With parents,1,1,1,0,2.0,15,28,5.0,0,337500.0,State servant,5009266,Higher education
307,5009267,M,Y,N,0,Married,With parents,1,1,1,0,2.0,17,28,5.0,0,337500.0,State servant,5009267,Higher education
308,5009268,M,Y,N,0,Married,With parents,1,1,1,0,2.0,26,28,5.0,0,337500.0,State servant,5009268,Higher education
309,5009269,M,Y,N,0,Married,With parents,1,1,1,0,2.0,34,28,5.0,0,337500.0,State servant,5009269,Higher education
310,5009270,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,28,40,7.0,0,180000.0,Commercial associate,5009270,Secondary / secondary special
311,5009271,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,39,40,7.0,0,180000.0,Commercial associate,5009271,Secondary / secondary special
312,5009272,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,25,40,7.0,0,180000.0,Commercial associate,5009272,Secondary / secondary special
313,5009274,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,54,40,7.0,0,180000.0,Commercial associate,5009274,Secondary / secondary special
314,5009275,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,29,40,7.0,0,180000.0,Commercial associate,5009275,Secondary / secondary special
315,5009276,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,15,40,7.0,0,180000.0,Commercial associate,5009276,Secondary / secondary special
316,5009277,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,29,40,7.0,0,180000.0,Commercial associate,5009277,Secondary / secondary special
317,5009278,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13.0,0,130500.0,Working,5009278,Secondary / secondary special
318,5009279,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,44,41,13.0,0,130500.0,Working,5009279,Secondary / secondary special
319,5009280,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,40,41,13.0,0,130500.0,Working,5009280,Secondary / secondary special
320,5009281,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13.0,0,130500.0,Working,5009281,Secondary / secondary special
321,5009284,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,58,41,13.0,0,130500.0,Working,5009284,Secondary / secondary special
322,5009285,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,55,41,13.0,0,130500.0,,5009285,Secondary / secondary special
323,5009286,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,48,41,13.0,0,130500.0,Working,5009286,Secondary / secondary special
324,5009287,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,24,41,13.0,0,130500.0,Working,5009287,Secondary / secondary special
325,5009289,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,8,41,13.0,0,130500.0,Working,5009289,Secondary / secondary special
326,5009290,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13.0,0,130500.0,Working,5009290,Secondary / secondary special
327,5009291,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,16,41,13.0,0,130500.0,Working,5009291,Secondary / secondary special
328,5009292,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,34,41,13.0,0,130500.0,Working,5009292,Secondary / secondary special
329,5009293,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13.0,0,130500.0,Working,5009293,Secondary / secondary special
330,5009294,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,30,41,13.0,0,130500.0,Working,5009294,Secondary / secondary special
331,5009297,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,22,44,5.0,0,193500.0,Working,5009297,Secondary / secondary special
332,5009299,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,33,44,5.0,0,193500.0,Working,5009299,Secondary / secondary special
333,5009300,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,12,44,5.0,0,193500.0,Working,5009300,Secondary / secondary special
334,5009301,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,8,44,5.0,0,193500.0,Working,5009301,Secondary / secondary special
335,5009325,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,16,58,13.0,0,267750.0,Working,5009325,Higher education
336,5009327,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,36,58,13.0,0,267750.0,Working,5009327,Higher education
337,5009328,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,18,58,13.0,0,267750.0,Working,5009328,Higher education
338,5009329,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,30,58,13.0,0,267750.0,Working,5009329,Higher education
339,5009330,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,14,58,13.0,0,267750.0,Working,5009330,Higher education
340,5009331,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,35,58,13.0,0,267750.0,Working,5009331,Higher education
341,5009332,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,52,58,13.0,0,267750.0,Working,5009332,Higher education
342,5009333,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,55,58,13.0,0,267750.0,Working,5009333,Higher education
343,5009335,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,9,44,19.0,0,139500.0,Working,5009335,Higher education
344,5009336,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,17,44,19.0,0,139500.0,Working,5009336,Higher education
345,5009337,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,45,44,19.0,0,139500.0,Working,5009337,Higher education
346,5009338,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,12,51,15.0,0,67500.0,Working,5009338,Secondary / secondary special
